red_odds,blue_odds,red_winner,odds_diff,age_diff,reach_diff,height_diff,wins_diff,losses_diff,rounds_diff,title_bout_diff,ko_diff,submission_diff,win_streak_diff,lose_streak_diff,longest_win_streak_diff,sig_str_diff,sub_att_diff,td_diff,rank_diff,title_bout,gender,number_of_rounds,blue_current_lose_streak,blue_current_win_streak,blue_longest_win_streak,blue_total_rounds_fought,blue_total_title_bouts,blue_stance,blue_height_cms,blue_reach_cms,red_current_lose_streak,red_current_win_streak,red_longest_win_streak,red_total_rounds_fought,red_total_title_bouts,red_stance,red_height_cms,red_reach_cms,red_age,blue_age,b_match_wc_rank,r_match_wc_rank,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,red_implied_prob,blue_implied_prob,prob_diff,red_win_pct,blue_win_pct,win_pct_diff,red_ko_rate,blue_ko_rate,red_sub_rate,blue_sub_rate,red_finish_rate,blue_finish_rate,red_experience,blue_experience,red_round_per_fight,blue_round_per_fight,red_reach_per_height,blue_reach_per_height,red_days_since_last,blue_days_since_last,red_debut,blue_debut,activity_diff
280,-340,0,620,0,7.62,5.08000000000001,-3,0,-12,0,0,1,-1,3,-2,23.6429,-0.1071,1.4286,0,0,1,3,0,1,3,21,0,0.0,167.64,167.64,3,0,1,9,0,0.0,172.72,175.26,37,37,20,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.7727272727272727,-0.5095693779904307,0.25,0.5714285714285714,-0.3214285714285714,0.0,0.0,1.0,0.0,1.0,0.0,4,7,2.25,3.0,1.0147058823529411,1.0,287.0,161.0,0,0,126.0
265,-325,1,590,-12,-12.7,-2.53999999999999,-1,0,0,1,-1,0,0,0,-1,-23.5,0.0,-1.0,0,0,1,3,1,0,1,2,0,0.0,182.88,195.58,1,0,0,2,1,1.0,180.34,182.88,22,34,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273972602739726,0.7647058823529411,-0.4907332796132151,0.0,0.5,-0.5,,1.0,,0.0,,1.0,1,2,2.0,1.0,1.0140845070422535,1.0694444444444446,560.0,259.0,0,0,301.0
-190,165,0,-355,-3,20.32,15.24,-2,0,-12,0,1,1,-4,0,-4,8.175,-0.15,2.925,0,0,1,3,0,6,6,28,0,0.0,167.64,170.18,0,2,2,16,0,1.0,182.88,190.5,33,36,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.37735849056603776,0.27781392322706566,0.75,0.8,-0.050000000000000044,0.16666666666666666,0.0,0.5,0.25,0.6666666666666666,0.25,8,10,2.0,2.8,1.0416666666666667,1.0151515151515154,399.0,105.0,0,0,294.0
-390,320,1,-710,-8,0.0,-5.08000000000001,1,-2,-1,1,2,0,0,0,1,-8.5833,0.6667,-0.1806,-5,0,1,3,0,1,2,23,0,0.0,190.5,190.5,0,1,3,22,1,0.0,185.42,190.5,29,37,20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7959183673469388,0.23809523809523808,0.5578231292517006,0.75,0.5555555555555556,0.19444444444444442,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,8,9,2.75,2.5555555555555554,1.0273972602739727,1.0,190.0,364.0,0,0,-174.0
135,-155,1,290,-5,2.54000000000002,2.53999999999999,1,0,1,0,0,1,1,0,1,-2.0,-1.0,-1.0,0,0,0,3,0,0,0,0,0,0.0,162.56,157.48,0,1,1,1,0,0.0,165.1,160.02,23,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.425531914893617,0.6078431372549019,-0.18231122236128489,1.0,,,0.0,,1.0,,1.0,,1,0,1.0,,0.9692307692307693,0.9687499999999999,177.0,,0,1,
120,-140,0,260,4,2.53999999999999,5.07999999999998,3,4,16,1,0,2,0,1,1,-38.4286,-0.5714,-0.2857,0,0,1,3,0,0,0,0,0,1.0,180.34,190.5,1,0,1,16,1,0.0,185.42,193.04,28,24,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5833333333333334,-0.12878787878787884,0.42857142857142855,,,0.0,,0.6666666666666666,,0.6666666666666666,,7,0,2.2857142857142856,,1.0410958904109588,1.056338028169014,295.0,,0,1,
315,-380,0,695,14,-7.61999999999998,-7.62,3,2,13,0,-1,1,0,1,1,-2.4722,0.0278,-1.3333,0,0,1,3,1,0,3,8,0,1.0,190.5,185.42,2,0,4,21,0,1.0,182.88,177.8,40,26,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24096385542168675,0.7916666666666666,-0.5507028112449799,0.6666666666666666,0.75,-0.08333333333333337,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,9,4,2.3333333333333335,2.0,0.9722222222222223,0.9733333333333333,190.0,722.0,0,0,-532.0
140,-160,1,300,7,-7.62,2.54000000000002,0,1,3,0,0,0,-1,1,0,-26.0,0.0,2.1667,-1,0,0,3,0,1,1,4,0,1.0,167.64,172.72,1,0,1,7,0,0.0,170.18,165.1,36,29,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4166666666666667,0.6153846153846154,-0.19871794871794873,0.3333333333333333,0.5,-0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2.3333333333333335,2.0,0.9701492537313432,1.0303030303030303,218.0,183.0,0,0,35.0
-160,140,0,-300,4,-2.54000000000002,2.53999999999999,2,-2,-2,0,0,2,0,-3,2,11.75,-0.75,0.75,0,0,1,3,4,0,0,7,0,0.0,182.88,187.96,1,0,2,5,0,0.0,185.42,185.42,31,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.4166666666666667,0.19871794871794873,0.5,0.0,0.5,0.0,,1.0,,1.0,,4,4,1.25,1.75,1.0,1.027777777777778,177.0,162.0,0,0,15.0
-750,525,1,-1275,3,10.16,2.53999999999999,13,5,47,0,4,1,1,0,7,-45.3889,-0.2778,-2.2778,-11,0,1,3,0,0,0,0,0,0.0,187.96,193.04,0,1,7,47,0,0.0,190.5,203.2,30,27,20,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.16,0.7223529411764705,0.7222222222222222,,,0.3076923076923077,,0.07692307692307693,,0.38461538461538464,,18,0,2.611111111111111,,1.0666666666666667,1.027027027027027,148.0,,0,1,
-170,150,0,-320,-4,-2.53999999999999,0.0,1,2,10,0,0,0,0,1,1,-28.6786,-0.4643,0.8214,0,0,1,3,1,0,3,8,0,1.0,177.8,182.88,2,0,4,18,0,0.0,177.8,180.34,25,29,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296296296296297,0.4,0.22962962962962963,0.5714285714285714,0.75,-0.1785714285714286,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.6666666666666666,7,4,2.5714285714285716,2.0,1.0142857142857142,1.0285714285714285,169.0,435.0,0,0,-266.0
-245,205,1,-450,0,2.54000000000002,0.0,2,-1,3,0,0,1,2,0,2,-13.6667,-0.1667,-1.1667,0,0,1,3,0,1,1,6,0,0.0,172.72,175.26,0,3,3,9,0,1.0,172.72,177.8,24,24,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101449275362319,0.32786885245901637,0.38227607507721556,1.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3,2,3.0,3.0,1.0294117647058825,1.0147058823529411,435.0,133.0,0,0,302.0
-150,130,0,-280,10,2.53999999999999,0.0,5,2,21,2,3,0,-2,0,4,-14.3167,0.0,0.1833,-7,0,1,5,0,3,3,12,0,1.0,182.88,187.96,0,1,7,33,2,0.0,182.88,190.5,35,25,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.43478260869565216,0.16521739130434782,0.75,0.8,-0.050000000000000044,0.5555555555555556,0.5,0.0,0.0,0.5555555555555556,0.5,12,5,2.75,2.4,1.0416666666666667,1.027777777777778,204.0,218.0,0,0,-14.0
325,-400,1,725,-1,-7.62,-5.07999999999998,-4,-2,-14,0,-2,0,0,0,-1,2.875,-0.5,-1.125,0,0,1,3,0,2,3,20,0,0.0,185.42,187.96,0,2,2,6,0,1.0,180.34,180.34,35,36,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.8,-0.5647058823529412,1.0,0.75,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2,8,3.0,2.5,1.0,1.0136986301369864,1296.0,162.0,0,0,1134.0
-120,100,0,-220,-2,2.53999999999999,-5.07999999999998,3,-1,6,0,0,0,3,0,3,-24.0,0.3333,-0.6667,-1,0,1,5,0,2,2,7,0,0.0,167.64,170.18,0,5,5,13,0,0.0,162.56,172.72,28,30,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,0.045454545454545414,1.0,0.6666666666666666,0.33333333333333337,0.2,0.5,0.0,0.0,0.2,0.5,5,3,2.6,2.3333333333333335,1.0625,1.0151515151515154,314.0,174.0,0,0,140.0
-400,325,1,-725,-4,-2.53999999999999,-7.62,0,-1,-4,0,1,1,0,0,0,10.25,-0.05,0.9,0,0,1,3,0,4,4,11,0,0.0,177.8,182.88,0,4,4,7,0,0.0,170.18,180.34,31,35,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.23529411764705882,0.5647058823529412,1.0,0.8,0.19999999999999996,0.5,0.25,0.25,0.0,0.75,0.25,4,5,1.75,2.2,1.0597014925373134,1.0285714285714285,125.0,125.0,0,0,0.0
-220,180,1,-400,7,-12.7,-5.07999999999998,2,5,11,0,2,0,-1,2,1,8.1111,-0.1111,0.8889,0,0,1,3,0,1,1,4,0,0.0,200.66,208.28,2,0,2,15,0,1.0,195.58,195.58,34,27,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.35714285714285715,0.33035714285714285,0.3333333333333333,0.5,-0.16666666666666669,1.0,1.0,0.0,0.0,1.0,1.0,9,2,1.6666666666666667,2.0,1.0,1.0379746835443038,209.0,258.0,0,0,-49.0
-160,140,0,-300,-2,-15.24,-12.7,2,3,10,0,3,-2,0,0,3,7.8759,0.4323,-1.0677,0,0,1,3,2,0,3,29,0,0.0,187.96,195.58,2,0,6,39,0,0.0,175.26,180.34,33,35,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.4166666666666667,0.19871794871794873,0.5263157894736842,0.5714285714285714,-0.045112781954887216,0.5,0.25,0.1,0.375,0.6,0.625,19,14,2.0526315789473686,2.0714285714285716,1.028985507246377,1.0405405405405406,405.0,97.0,0,0,308.0
-185,160,1,-345,-2,2.54000000000002,5.08000000000001,1,-1,0,0,0,0,1,-1,1,-3.0,0.0,0.0,0,0,1,3,1,0,0,3,0,0.0,165.1,175.26,0,1,1,3,0,1.0,170.18,177.8,28,30,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491228070175439,0.38461538461538464,0.26450742240215924,1.0,0.0,1.0,0.0,,0.0,,0.0,,1,1,3.0,3.0,1.0447761194029852,1.0615384615384615,132.0,320.0,0,0,-188.0
-1200,600,1,-1800,-6,5.07999999999998,0.0,-15,-9,-55,0,-1,-4,0,-1,-2,-24.4444,0.6296,1.4444,0,0,1,3,3,0,3,64,0,1.0,177.8,180.34,2,0,1,9,0,1.0,177.8,185.42,28,34,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.14285714285714285,0.7802197802197803,0.3333333333333333,0.5925925925925926,-0.25925925925925924,0.0,0.0625,0.0,0.25,0.0,0.3125,3,27,3.0,2.3703703703703702,1.0428571428571427,1.0142857142857142,118.0,132.0,0,0,-14.0
-210,175,1,-385,-1,0.0,-7.62,-2,-3,-15,0,-1,0,-1,0,-1,57.2,0.0,1.2,-1,0,0,3,0,1,1,15,0,0.0,170.18,170.18,0,0,0,0,0,0.0,162.56,170.18,33,34,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6774193548387096,0.36363636363636365,0.313782991202346,,0.4,,,0.5,,0.0,,0.5,0,5,,3.0,1.046875,1.0,,182.0,1,0,
250,-300,0,550,4,-12.7,-2.53999999999999,8,7,41,0,0,2,-3,0,0,11.5526,-1.1579,-2.1053,0,0,1,3,0,4,4,10,0,1.0,175.26,185.42,0,1,4,51,0,0.0,172.72,172.72,33,29,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.75,-0.4642857142857143,0.631578947368421,1.0,-0.368421052631579,0.16666666666666666,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,19,4,2.6842105263157894,2.5,1.0,1.0579710144927537,195.0,181.0,0,0,14.0
-450,360,1,-810,-2,-7.62,-7.62,4,2,16,0,1,0,3,0,3,-58.3333,0.0,-2.0,0,0,1,3,0,0,0,0,0,1.0,187.96,190.5,0,3,3,16,0,0.0,180.34,182.88,29,31,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.21739130434782608,0.6007905138339922,0.6666666666666666,,,0.25,,0.0,,0.25,,6,0,2.6666666666666665,,1.0140845070422535,1.0135135135135134,195.0,,0,1,
205,-245,0,450,14,5.08000000000001,2.54000000000002,3,3,12,0,2,0,0,1,2,-22.6667,-0.3333,0.0,0,0,1,3,0,0,0,0,0,0.0,167.64,175.26,1,0,2,12,0,0.0,170.18,180.34,39,25,20,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.7101449275362319,-0.38227607507721556,0.5,,,0.6666666666666666,,0.0,,0.6666666666666666,,6,0,2.0,,1.0597014925373134,1.0454545454545454,363.0,,0,1,
135,-155,0,290,0,2.53999999999999,2.53999999999999,-3,1,2,0,-1,-1,0,0,-2,-21.5119,0.0714,-0.3452,-5,0,1,3,0,1,4,29,0,1.0,187.96,190.5,0,1,2,31,0,0.0,190.5,193.04,32,32,20,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.6078431372549019,-0.18231122236128489,0.5,0.6428571428571429,-0.1428571428571429,0.6666666666666666,0.5555555555555556,0.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,12,14,2.5833333333333335,2.0714285714285716,1.0133333333333332,1.0135135135135134,132.0,97.0,0,0,35.0
125,-145,0,270,0,-7.62,-2.53999999999999,1,1,6,0,0,0,0,1,1,-28.5,-0.5,-6.0,0,0,1,3,0,0,0,0,0,0.0,162.56,165.1,1,0,1,6,0,2.0,160.02,157.48,25,25,20,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5918367346938775,-0.14739229024943312,0.5,,,0.0,,0.0,,0.0,,2,0,3.0,,0.984126984126984,1.015625,216.0,,0,1,
-275,235,1,-510,-14,0.0,0.0,1,1,0,0,-2,0,7,0,0,-14.7333,0.0,1.3667,-1,0,1,5,0,1,8,30,2,1.0,182.88,185.42,0,8,8,30,2,0.0,182.88,185.42,27,41,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.29850746268656714,0.43482587064676614,0.8333333333333334,0.9,-0.06666666666666665,0.5,0.7777777777777778,0.0,0.0,0.5,0.7777777777777778,12,10,2.5,3.0,1.0138888888888888,1.0138888888888888,336.0,119.0,0,0,217.0
115,-135,0,250,3,-5.07999999999998,-7.62,9,6,41,3,2,1,-2,0,0,-9.625,-0.3611,2.8056,-3,1,1,5,0,5,5,23,0,0.0,180.34,182.88,0,3,5,64,3,1.0,172.72,177.8,33,30,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46511627906976744,0.574468085106383,-0.1093518060366156,0.7083333333333334,0.8888888888888888,-0.18055555555555547,0.23529411764705882,0.25,0.17647058823529413,0.25,0.4117647058823529,0.5,24,9,2.6666666666666665,2.5555555555555554,1.0294117647058825,1.0140845070422535,175.0,224.0,0,0,-49.0
-145,125,1,-270,8,-7.62,-10.16,4,4,31,4,2,0,0,1,3,-50.75,0.0,-0.25,0,0,0,3,0,0,0,0,0,0.0,182.88,182.88,1,0,3,31,4,1.0,172.72,175.26,36,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5918367346938775,0.4444444444444444,0.14739229024943312,0.5,,,0.5,,0.0,,0.5,,8,0,3.875,,1.0147058823529411,1.0,161.0,,0,1,
190,-230,0,420,14,5.08000000000001,2.53999999999999,14,9,48,5,7,2,0,0,5,4.56,-0.2,-0.28,-3,0,1,3,0,2,2,2,0,1.0,187.96,190.5,0,2,7,50,5,0.0,190.5,195.58,39,25,12,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.696969696969697,-0.35214211076280044,0.64,1.0,-0.36,0.5625,1.0,0.125,0.0,0.6875,1.0,25,2,2.0,1.0,1.0266666666666668,1.0135135135135134,98.0,119.0,0,0,-21.0
165,-190,0,355,6,-2.58000000000001,-2.54000000000002,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0,0,1,3,1,0,0,1,0,0.0,187.96,188.0,1,0,0,1,0,0.0,185.42,185.42,39,33,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37735849056603776,0.6551724137931034,-0.27781392322706566,0.0,0.0,0.0,,,,,,,1,1,1.0,1.0,1.0,1.0002128112364332,637.0,854.0,0,0,-217.0
170,-200,0,370,11,0.0,0.0,4,3,11,1,4,0,-3,1,1,12.8974,-0.0769,4.6026,-2,0,1,3,0,3,3,14,0,0.0,193.04,203.2,1,0,4,25,1,0.0,193.04,203.2,38,27,4,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.6666666666666666,-0.2962962962962963,0.6153846153846154,0.6666666666666666,-0.05128205128205121,0.625,0.25,0.0,0.0,0.625,0.25,13,6,1.9230769230769231,2.3333333333333335,1.0526315789473684,1.0526315789473684,189.0,119.0,0,0,70.0
-270,230,1,-500,-1,0.0,7.62,1,1,7,-1,0,0,-1,1,1,-19.9143,-0.4,-0.4571,-3,0,0,3,0,1,1,14,2,0.0,154.94,160.02,1,0,2,21,1,0.0,162.56,160.02,29,30,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7297297297297297,0.30303030303030304,0.4266994266994267,0.5714285714285714,0.6,-0.02857142857142858,0.0,0.0,0.25,0.3333333333333333,0.25,0.3333333333333333,7,5,3.0,2.8,0.984375,1.0327868852459017,260.0,161.0,0,0,99.0
205,-245,0,450,9,2.53999999999999,0.0,4,3,15,1,1,2,-1,1,0,0.1026,-0.2821,1.5,-4,0,1,3,0,1,4,13,0,0.0,172.72,177.8,1,0,4,28,1,0.0,172.72,180.34,36,27,11,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.7101449275362319,-0.38227607507721556,0.6923076923076923,0.8333333333333334,-0.14102564102564108,0.3333333333333333,0.4,0.3333333333333333,0.2,0.6666666666666666,0.6,13,6,2.1538461538461537,2.1666666666666665,1.0441176470588236,1.0294117647058825,175.0,133.0,0,0,42.0
-115,-105,0,-10,-3,-10.16,-10.16,0,0,0,0,0,0,0,0,0,-3.0,0.0,0.0,0,0,1,3,2,0,0,3,0,0.0,190.5,203.2,2,0,0,3,0,0.0,180.34,193.04,36,39,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,0.5121951219512195,0.022688598979012986,0.0,0.0,0.0,,,,,,,2,2,1.5,1.5,1.0704225352112675,1.0666666666666667,203.0,741.0,0,0,-538.0
188,-205,0,393,9,-2.53999999999999,-10.16,10,5,44,4,3,0,0,3,2,5.9935,0.2857,-1.9805,0,0,1,3,1,0,3,17,0,0.0,193.04,193.04,4,0,5,61,4,0.0,182.88,190.5,38,29,20,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222,0.6721311475409836,-0.32490892531876137,0.6363636363636364,0.5714285714285714,0.06493506493506496,0.42857142857142855,0.75,0.0,0.0,0.42857142857142855,0.75,22,7,2.772727272727273,2.4285714285714284,1.0416666666666667,1.0,308.0,126.0,0,0,182.0
-200,170,0,-370,9,-10.16,-5.07999999999998,5,-1,5,2,3,1,6,-1,2,7.4429,0.2143,0.1,-4,0,1,3,1,0,4,31,0,0.0,167.64,175.26,0,6,6,36,2,1.0,162.56,165.1,33,24,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.37037037037037035,0.2962962962962963,0.8571428571428571,0.7,0.15714285714285714,0.25,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,14,10,2.5714285714285716,3.1,1.015625,1.0454545454545454,553.0,189.0,0,0,364.0
120,-140,0,260,8,-10.16,-7.62,4,2,30,0,2,-5,2,-1,0,-7.7095,0.7558,-1.1516,0,0,1,3,1,0,4,36,0,0.0,177.8,187.96,0,2,4,66,0,0.0,170.18,177.8,36,28,20,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5833333333333334,-0.12878787878787884,0.56,0.5263157894736842,0.03368421052631587,0.14285714285714285,0.0,0.2857142857142857,0.9,0.42857142857142855,0.9,25,19,2.64,1.894736842105263,1.0447761194029852,1.0571428571428572,210.0,189.0,0,0,21.0
-110,-110,0,0,2,-5.08000000000001,7.62,0,1,2,0,0,0,0,1,0,-2.5,-1.0,-1.5,0,0,1,3,1,0,0,3,0,0.0,170.18,180.34,2,0,0,5,0,0.0,177.8,175.26,28,26,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.0,,,,,,,2,1,2.5,3.0,0.9857142857142857,1.0597014925373134,146.0,140.0,0,0,6.0
215,-255,0,470,9,-2.54000000000002,2.53999999999999,13,5,30,1,7,4,-4,0,3,-14.6296,0.1852,0.6296,-2,0,1,5,0,5,5,25,0,1.0,182.88,187.96,0,1,8,55,1,0.0,185.42,185.42,35,26,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31746031746031744,0.7183098591549296,-0.4008495416946122,0.7407407407407407,0.7777777777777778,-0.03703703703703709,0.45,0.2857142857142857,0.25,0.14285714285714285,0.7,0.42857142857142855,27,9,2.037037037037037,2.7777777777777777,1.0,1.027777777777778,125.0,98.0,0,0,27.0
125,-145,1,270,9,2.53999999999999,0.0,7,5,31,1,4,1,-1,1,2,-7.3125,0.25,-0.0625,-6,0,1,3,0,1,2,6,0,0.0,190.5,200.66,1,0,4,37,1,1.0,190.5,203.2,35,26,13,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5918367346938775,-0.14739229024943312,0.625,0.75,-0.125,0.5,0.3333333333333333,0.3,0.6666666666666666,0.8,1.0,16,4,2.3125,1.5,1.0666666666666667,1.0533333333333332,119.0,133.0,0,0,-14.0
-165,145,0,-310,-1,-5.07999999999998,-2.53999999999999,0,-6,-17,0,0,0,1,0,1,-32.375,-0.125,-1.5,-1,0,0,3,0,1,1,23,0,0.0,167.64,167.64,0,2,2,6,0,0.0,165.1,162.56,30,31,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6226415094339622,0.40816326530612246,0.21447824412783978,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2,8,3.0,2.875,0.9846153846153847,1.0,160.0,160.0,0,0,0.0
-245,205,1,-450,4,0.0,2.53999999999999,4,2,11,0,4,0,0,0,2,23.75,0.0,-0.25,0,0,1,3,1,0,1,6,0,0.0,180.34,180.34,1,0,3,17,0,0.0,182.88,180.34,30,26,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7101449275362319,0.32786885245901637,0.38227607507721556,0.625,0.5,0.125,0.8,0.0,0.0,0.0,0.8,0.0,8,2,2.125,3.0,0.9861111111111112,1.0,133.0,133.0,0,0,0.0
450,-600,0,1050,1,5.07999999999998,0.0,3,4,18,0,2,0,0,1,2,-38.1429,0.0,-0.4286,0,0,1,3,0,0,0,0,0,2.0,170.18,170.18,1,0,2,18,0,1.0,170.18,175.26,26,25,20,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.8571428571428571,-0.6753246753246753,0.42857142857142855,,,0.6666666666666666,,0.0,,0.6666666666666666,,7,0,2.5714285714285716,,1.0298507462686566,1.0,133.0,,0,1,
145,-165,0,310,3,-7.62,0.0,1,1,5,0,0,0,1,-1,1,-13.3333,0.0,0.6667,0,0,1,3,1,0,0,3,0,0.0,172.72,182.88,0,1,1,8,0,0.0,172.72,175.26,27,24,20,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40816326530612246,0.6226415094339622,-0.21447824412783978,0.3333333333333333,0.0,0.3333333333333333,0.0,,0.0,,0.0,,3,1,2.6666666666666665,3.0,1.0147058823529411,1.0588235294117647,210.0,217.0,0,0,-7.0
-290,245,1,-535,-1,-2.53999999999999,2.53999999999999,1,0,1,0,1,0,1,0,1,-14.0,0.0,0.0,0,0,1,3,0,0,0,0,0,0.0,180.34,182.88,0,1,1,1,0,0.0,182.88,180.34,28,29,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7435897435897436,0.2898550724637681,0.4537346711259755,1.0,,,1.0,,0.0,,1.0,,1,0,1.0,,0.9861111111111112,1.0140845070422535,210.0,,0,1,
